kernel,quant,batch,dim_m,dim_n,dim_k,layout,throughput_tps,latency_us,bandwidth_gbps,xmx_util_pct,variance_pct,regime,tier,is_winner,source_file
mmvq_wide_load,Q6_K,1,4096,4096,4096,AOS,5128.205128,195.0,70.684882,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_wide_load,MXFP4,1,4096,4096,4096,AOS,3937.503938,253.968,35.177219,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_wide_load,Q4_K,1,4096,4096,4096,AOS,9473.285335,105.56,89.6,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_wide_load,Q2_K,1,4096,4096,4096,AOS,11740.396356,85.176,64.877618,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_wide_load,Q3_K,1,4096,4096,4096,AOS,4533.420375,220.584,32.776412,0.0,0.0,memory_bound,1,True,tier1_validation_supported_20260121_233654.jsonl
mmvq_wide_load,Q5_K,1,4096,4096,4096,AOS,11812.511813,84.656,136.497448,0.0,0.0,memory_bound,1,False,tier1_validation_supported_20260121_233654.jsonl
mmvq_xmx_tile,Q4_0,8,4096,4096,4096,AOS,26975.882213,296.5612,32.388323,0.0,25.36,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,8,4096,4096,4096,AOS,27605.328822,289.79912,33.144062,0.0,21.42,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,8,4096,4096,4096,AOS,15361.603702,520.77896,18.443756,0.0,6.04,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,8,4096,4096,4096,AOS,14837.096837,539.18904,17.814012,0.0,27.11,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,8,4096,4096,4096,SOA,31149.756191,256.82384,37.399643,0.0,28.19,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,8,4096,4096,4096,SOA,28635.113063,279.37728,34.380462,0.0,21.82,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,8,4096,4096,4096,SOA,17342.51608,461.29408,20.822119,0.0,5.53,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,8,4096,4096,4096,SOA,15001.828723,533.26832,18.011796,0.0,26.19,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,8,4096,4096,4096,AOS,24114.195183,331.7548,54.238034,0.0,25.82,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,8,4096,4096,4096,AOS,24512.862021,326.35928,55.134721,0.0,21.6,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,8,4096,4096,4096,AOS,13230.526848,604.66224,29.758313,0.0,6.67,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,8,4096,4096,4096,AOS,14222.416406,562.49232,31.989287,0.0,27.59,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,8,4096,4096,4096,SOA,32585.411251,245.50864,73.291628,0.0,30.0,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,8,4096,4096,4096,SOA,29206.673725,273.91,65.692118,0.0,22.02,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,8,4096,4096,4096,SOA,18469.14775,433.1548,41.541103,0.0,6.37,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,8,4096,4096,4096,SOA,15794.741646,506.49768,35.525786,0.0,28.31,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q4_0,16,4096,4096,4096,AOS,47369.635211,337.76912,28.934131,0.0,26.2,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,16,4096,4096,4096,AOS,49215.492742,325.10088,30.06161,0.0,22.61,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,16,4096,4096,4096,AOS,27711.389755,577.37992,16.92656,0.0,6.38,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,16,4096,4096,4096,AOS,29491.652388,542.5264,18.013973,0.0,28.84,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,16,4096,4096,4096,SOA,52045.383574,307.424,31.790153,0.0,25.29,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,16,4096,4096,4096,SOA,51083.337101,313.21368,31.20252,0.0,21.53,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,16,4096,4096,4096,SOA,31566.797474,506.86168,19.281505,0.0,5.94,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,16,4096,4096,4096,SOA,31225.244236,512.40592,19.072879,0.0,29.15,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,16,4096,4096,4096,AOS,42656.601984,375.08848,48.41968,0.0,26.56,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,16,4096,4096,4096,AOS,44566.090063,359.01736,50.587147,0.0,21.82,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,16,4096,4096,4096,AOS,24028.324589,665.8808,27.274647,0.0,7.53,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,16,4096,4096,4096,AOS,27311.293302,585.83824,31.001158,0.0,27.58,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,16,4096,4096,4096,SOA,51695.442504,309.50504,58.679704,0.0,29.24,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,16,4096,4096,4096,SOA,49723.228082,321.7812,56.441035,0.0,23.1,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,16,4096,4096,4096,SOA,31332.718377,510.64832,35.565894,0.0,6.8,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,16,4096,4096,4096,SOA,30937.344298,517.17432,35.117103,0.0,28.96,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q4_0,32,4096,4096,4096,AOS,51708.560727,618.85304,16.334941,0.0,15.77,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,32,4096,4096,4096,AOS,33962.373087,942.2192,10.72885,0.0,6.83,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,32,4096,4096,4096,AOS,53332.323575,600.01136,16.847894,0.0,9.45,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,32,4096,4096,4096,AOS,46251.923357,691.86312,14.611168,0.0,27.69,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,32,4096,4096,4096,SOA,56869.162114,562.69512,17.965196,0.0,16.3,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,32,4096,4096,4096,SOA,43006.882069,744.06696,13.586046,0.0,9.08,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,32,4096,4096,4096,SOA,59856.261174,534.61408,18.908832,0.0,10.01,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,32,4096,4096,4096,SOA,48840.358938,655.19584,15.428865,0.0,28.12,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,32,4096,4096,4096,AOS,44146.75795,724.85504,25.518945,0.0,15.24,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,32,4096,4096,4096,AOS,34200.156243,935.66824,19.769332,0.0,10.43,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,32,4096,4096,4096,AOS,46780.731344,684.04232,27.041508,0.0,9.65,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,32,4096,4096,4096,AOS,43569.951939,734.45112,25.185524,0.0,27.07,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,32,4096,4096,4096,SOA,54479.160836,587.38056,31.49157,0.0,16.58,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,32,4096,4096,4096,SOA,41088.204665,778.81232,23.750955,0.0,11.39,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,32,4096,4096,4096,SOA,58728.199725,544.88304,33.947718,0.0,10.42,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,32,4096,4096,4096,SOA,48157.587035,664.48512,27.837397,0.0,28.42,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q4_0,64,4096,4096,4096,AOS,50368.822555,1270.62728,8.484527,0.0,7.94,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,64,4096,4096,4096,AOS,43357.73814,1476.09176,7.303524,0.0,5.4,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,64,4096,4096,4096,AOS,63881.706411,1001.85176,10.760746,0.0,7.77,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,64,4096,4096,4096,AOS,62494.692834,1024.08696,10.527106,0.0,27.21,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,64,4096,4096,4096,SOA,56652.625785,1129.69168,9.543022,0.0,8.33,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,64,4096,4096,4096,SOA,45993.867983,1391.48984,7.747575,0.0,6.05,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,64,4096,4096,4096,SOA,72175.888309,886.72272,12.157884,0.0,9.12,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,64,4096,4096,4096,SOA,64625.831381,990.31608,10.886092,0.0,27.19,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,64,4096,4096,4096,AOS,42558.896192,1503.7984,12.747241,0.0,7.48,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,64,4096,4096,4096,AOS,36541.684058,1751.42448,10.944965,0.0,5.74,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,64,4096,4096,4096,AOS,55372.062538,1155.81752,16.58504,0.0,6.48,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,64,4096,4096,4096,AOS,59662.551591,1072.69968,17.870127,0.0,26.4,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,64,4096,4096,4096,SOA,54265.093938,1179.39536,16.253481,0.0,7.64,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,64,4096,4096,4096,SOA,43866.368565,1458.97648,13.138855,0.0,5.61,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,64,4096,4096,4096,SOA,70686.170984,905.41048,21.171922,0.0,8.09,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,64,4096,4096,4096,SOA,64168.336648,997.37664,19.2197,0.0,27.81,transitional,-1,False,mmvq_tier2.jsonl
mmvq_esimd_v2,Q4_0,8,4096,4096,4096,AOS,38137.938057,209.76488,45.789934,0.0,33.68,transitional,-1,True,mmvq_tier2.jsonl
mmvq_esimd_v3,Q4_0,8,4096,4096,4096,AOS,1166.401415,6858.70224,1.400428,0.0,4.02,transitional,-1,False,mmvq_tier2.jsonl
mmvq_esimd_v2,Q4_0,16,4096,4096,4096,AOS,76294.410977,209.71392,46.601847,0.0,33.83,transitional,-1,True,mmvq_tier2.jsonl
mmvq_esimd_v3,Q4_0,16,4096,4096,4096,AOS,2289.781068,6987.5676,1.398635,0.0,4.14,transitional,-1,False,mmvq_tier2.jsonl
mmvq_esimd_v2,Q4_0,32,4096,4096,4096,AOS,155960.19428,205.18056,49.268449,0.0,33.73,transitional,-1,True,mmvq_tier2.jsonl
mmvq_esimd_v3,Q4_0,32,4096,4096,4096,AOS,4401.695714,7269.92552,1.390513,0.0,4.09,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q4_0,8,8192,8192,8192,AOS,7155.568499,1118.0104,34.064628,0.0,13.89,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,8,8192,8192,8192,AOS,4847.850691,1650.21584,23.078562,0.0,10.15,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,8,8192,8192,8192,AOS,5140.45655,1556.282,24.471534,0.0,3.16,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,8,8192,8192,8192,AOS,4043.768783,1978.35248,19.250669,0.0,15.17,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,8,8192,8192,8192,SOA,8260.24053,968.4948,39.323503,0.0,13.83,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,8,8192,8192,8192,SOA,6127.937235,1305.4964,29.172511,0.0,8.35,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,8,8192,8192,8192,SOA,5882.304845,1360.01112,28.003159,0.0,3.1,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,8,8192,8192,8192,SOA,4225.674335,1893.18896,20.116644,0.0,19.55,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,8,8192,8192,8192,AOS,5687.738277,1406.53448,50.933014,0.0,20.63,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,8,8192,8192,8192,AOS,4132.216891,1936.0068,37.003506,0.0,14.45,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,8,8192,8192,8192,AOS,4100.246097,1951.1024,36.717212,0.0,7.17,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,8,8192,8192,8192,AOS,3638.354676,2198.79608,32.58103,0.0,16.79,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,8,8192,8192,8192,SOA,7792.92211,1026.57256,69.784682,0.0,12.95,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,8,8192,8192,8192,SOA,5672.550652,1410.30032,50.79701,0.0,12.38,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,8,8192,8192,8192,SOA,6023.672188,1328.09352,53.941262,0.0,8.9,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,8,8192,8192,8192,SOA,4088.421435,1956.74544,36.611323,0.0,19.24,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q4_0,16,8192,8192,8192,AOS,12285.597888,1302.33792,29.50116,0.0,13.62,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,16,8192,8192,8192,AOS,8689.109275,1841.38552,20.864984,0.0,16.04,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,16,8192,8192,8192,AOS,9126.939343,1753.05208,21.916337,0.0,7.36,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,16,8192,8192,8192,AOS,7687.111205,2081.40608,18.458906,0.0,15.1,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,16,8192,8192,8192,SOA,13897.637645,1151.2748,33.372119,0.0,14.04,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,16,8192,8192,8192,SOA,10460.316697,1529.5904,25.118149,0.0,8.11,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,16,8192,8192,8192,SOA,10744.114253,1489.18744,25.799627,0.0,4.04,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,16,8192,8192,8192,SOA,8168.064794,1958.84832,19.613811,0.0,15.15,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,16,8192,8192,8192,AOS,10168.836239,1573.43472,45.743818,0.0,21.16,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,16,8192,8192,8192,AOS,7658.529747,2089.17384,34.451375,0.0,14.15,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,16,8192,8192,8192,AOS,7560.081861,2116.3792,34.008514,0.0,6.0,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,16,8192,8192,8192,AOS,6920.411872,2312.00112,31.131002,0.0,15.66,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,16,8192,8192,8192,SOA,13393.637741,1194.59704,60.250369,0.0,20.24,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,16,8192,8192,8192,SOA,9646.996617,1658.54728,43.396358,0.0,16.12,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,16,8192,8192,8192,SOA,10580.155976,1512.26504,47.594112,0.0,9.46,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,16,8192,8192,8192,SOA,7880.288023,2030.38264,35.44894,0.0,19.3,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q4_0,32,8192,8192,8192,AOS,12363.063999,2588.35512,15.103115,0.0,6.8,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,32,8192,8192,8192,AOS,10405.116716,3075.41,12.711224,0.0,4.85,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,32,8192,8192,8192,AOS,15420.800293,2075.11928,18.838543,0.0,7.2,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,32,8192,8192,8192,AOS,12096.97272,2645.28992,14.778049,0.0,14.7,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,32,8192,8192,8192,SOA,14060.560521,2275.86944,17.176831,0.0,7.11,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,32,8192,8192,8192,SOA,11251.562174,2844.04952,13.745268,0.0,5.67,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,32,8192,8192,8192,SOA,17672.578026,1810.71488,21.589387,0.0,13.56,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,32,8192,8192,8192,SOA,12866.704289,2487.03936,15.718378,0.0,14.76,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,32,8192,8192,8192,AOS,10501.805956,3047.09496,23.841284,0.0,6.72,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,32,8192,8192,8192,AOS,8845.4974,3617.65976,20.081119,0.0,5.45,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,32,8192,8192,8192,AOS,12862.734747,2487.80688,29.201083,0.0,6.6,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,32,8192,8192,8192,AOS,11233.828202,2848.5392,25.503127,0.0,13.75,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,32,8192,8192,8192,SOA,14270.224976,2242.43136,32.396379,0.0,7.82,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,32,8192,8192,8192,SOA,10725.515712,2983.53952,24.349152,0.0,5.85,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,32,8192,8192,8192,SOA,17192.674391,1861.25784,39.030947,0.0,13.31,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,32,8192,8192,8192,SOA,12550.611911,2549.67648,28.4925,0.0,14.04,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile,Q4_0,64,8192,8192,8192,AOS,11882.360825,5386.13504,7.507371,0.0,4.47,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q4_0,64,8192,8192,8192,AOS,10679.459235,5992.8128,6.747368,0.0,3.92,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q4_0,64,8192,8192,8192,AOS,15248.499652,4197.13424,9.634124,0.0,3.23,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q4_0,64,8192,8192,8192,AOS,16332.431286,3918.58376,10.318961,0.0,14.95,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q4_0,64,8192,8192,8192,SOA,13556.029068,4721.14656,8.564808,0.0,4.35,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q4_0,64,8192,8192,8192,SOA,11499.719702,5565.35304,7.265615,0.0,3.81,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q4_0,64,8192,8192,8192,SOA,16949.905233,3775.83232,10.709086,0.0,4.18,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q4_0,64,8192,8192,8192,SOA,17326.027034,3693.86472,10.946722,0.0,15.21,transitional,-1,True,mmvq_tier2.jsonl
mmvq_xmx_tile,Q8_0,64,8192,8192,8192,AOS,10070.409788,6355.2528,11.64236,0.0,4.32,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db,Q8_0,64,8192,8192,8192,AOS,9088.172621,7042.11976,10.5068,0.0,4.32,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2,Q8_0,64,8192,8192,8192,AOS,13340.746341,4797.3328,15.423183,0.0,2.96,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_cf4,Q8_0,64,8192,8192,8192,AOS,15523.715639,4122.72432,17.946906,0.0,14.18,transitional,2,False,mmvq_tier2.jsonl
mmvq_xmx_tile_soa,Q8_0,64,8192,8192,8192,SOA,13871.138888,4613.89656,16.036368,0.0,3.71,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_db_soa,Q8_0,64,8192,8192,8192,SOA,11002.538217,5816.8396,12.71999,0.0,3.6,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf2_soa,Q8_0,64,8192,8192,8192,SOA,17044.125152,3754.95952,19.704645,0.0,3.35,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_cf4_soa,Q8_0,64,8192,8192,8192,SOA,17241.455485,3711.9836,19.932778,0.0,14.34,transitional,-1,True,mmvq_tier2.jsonl
mmvq_esimd_v2,Q4_0,8,8192,8192,8192,AOS,7887.701842,1014.23712,37.550004,0.0,13.69,transitional,-1,False,mmvq_tier2.jsonl
mmvq_esimd_v3,Q4_0,8,8192,8192,8192,AOS,283.952672,28173.7092,1.351778,0.0,2.08,transitional,-1,False,mmvq_tier2.jsonl
mmvq_esimd_v2,Q4_0,16,8192,8192,8192,AOS,15781.763462,1013.8284,37.896433,0.0,13.95,transitional,-1,True,mmvq_tier2.jsonl
mmvq_esimd_v3,Q4_0,16,8192,8192,8192,AOS,557.554161,28696.76368,1.338844,0.0,2.16,transitional,-1,False,mmvq_tier2.jsonl
mmvq_esimd_v2,Q4_0,32,8192,8192,8192,AOS,32305.926789,990.53032,39.465954,0.0,14.01,transitional,-1,True,mmvq_tier2.jsonl
mmvq_esimd_v3,Q4_0,32,8192,8192,8192,AOS,1072.748225,29829.92584,1.310504,0.0,2.17,transitional,-1,False,mmvq_tier2.jsonl
mmvq_xmx_tile_8x8,Q4_0,8,4096,4096,4096,AOS,22533.505069,355.02688,27.054628,0.0,22.98,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_8x8,Q4_0,16,4096,4096,4096,AOS,35347.186249,452.65272,21.590627,0.0,27.69,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_8x8,Q8_0,8,4096,4096,4096,AOS,20767.176895,385.22328,46.709867,0.0,31.54,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_8x8,Q8_0,16,4096,4096,4096,AOS,30018.351719,533.00728,34.073951,0.0,30.28,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_16x16,Q4_0,8,4096,4096,4096,AOS,23407.910938,341.7648,28.104474,0.0,35.72,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_16x16,Q4_0,16,4096,4096,4096,AOS,46855.031703,341.4788,28.619803,0.0,32.96,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_16x16,Q8_0,8,4096,4096,4096,AOS,20769.251538,385.1848,46.714533,0.0,39.45,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_16x16,Q8_0,16,4096,4096,4096,AOS,41466.624758,385.85248,47.068932,0.0,37.45,transitional,2,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_aos_direct,Q4_0,8,4096,4096,4096,AOS,24420.567099,327.59272,29.32031,0.0,29.47,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_aos_direct,Q4_0,16,4096,4096,4096,AOS,46834.634399,341.62752,28.607344,0.0,31.42,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_aos_direct,Q8_0,8,4096,4096,4096,AOS,20673.744943,386.96424,46.499718,0.0,30.52,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_aos_direct,Q8_0,16,4096,4096,4096,AOS,42182.105634,379.30776,47.881077,0.0,34.91,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_double_buffer,Q4_0,8,4096,4096,4096,AOS,24994.338782,320.07248,30.009203,0.0,35.59,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_double_buffer,Q4_0,16,4096,4096,4096,AOS,45748.332931,349.73952,27.943814,0.0,38.4,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_double_buffer,Q8_0,8,4096,4096,4096,AOS,21212.961374,377.12792,47.712532,0.0,41.02,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_double_buffer,Q8_0,16,4096,4096,4096,AOS,41028.595084,389.97192,46.571722,0.0,42.25,transitional,-1,False,mmvq_tier2_spec_180704.jsonl
mmvq_xmx_tile_8x8,Q4_0,8,4096,4096,4096,AOS,30045.142827,266.266,36.0734,0.0,22.09,transitional,2,False,mmvq_tier2_spec_183254.jsonl
mmvq_xmx_tile_8x8,Q4_0,16,4096,4096,4096,AOS,40678.087446,393.33216,24.846827,0.0,16.77,transitional,2,False,mmvq_tier2_spec_183254.jsonl
mmvq_xmx_tile_8x8,Q8_0,8,4096,4096,4096,AOS,21334.512136,374.97928,47.985926,0.0,32.61,transitional,2,False,mmvq_tier2_spec_183254.jsonl
mmvq_xmx_tile_8x8,Q8_0,16,4096,4096,4096,AOS,30019.113169,532.99376,34.074815,0.0,29.87,transitional,2,False,mmvq_tier2_spec_183254.jsonl
